Lat,Lon,peed_kmh,Gear,RPM,Throttle,Brake,Lap,FuelLevel_l,AirTemp_C
,,109.00567474365235,2,6013.87109375,1.0,0.0,3,23.732881546020508,24.89520835876465
,,109.91313171386719,2,6061.1689453125,1.0,0.0,3,23.731834411621094,24.895248413085938
,,110.79788131713867,2,6115.0888671875,1.0,0.0,3,23.73078155517578,24.895288467407227
,,111.87982864379883,2,6145.2626953125,1.0,0.0,3,23.729551315307617,24.895334243774414
,,112.71958923339844,2,6217.48828125,1.0,0.0,3,23.728492736816406,24.895374298095703
,,113.56839981079102,2,6271.2265625,1.0,0.0,3,23.72743034362793,24.89541244506836
,,114.42365112304688,2,6301.82666015625,1.0,0.0,3,23.72636604309082,24.89545249938965
,,115.23037719726562,2,6376.828125,1.0,0.0,3,23.72530174255371,24.895492553710938
,,116.05805969238281,2,6428.54931640625,1.0,0.0,3,23.72422981262207,24.895530700683594
,,116.85209655761719,2,6531.54443359375,1.0,0.0,3,23.723154067993164,24.895570755004883
,,117.7908920288086,2,6572.25,1.0,0.0,3,23.722068786621094,24.895610809326172
,,118.81819610595703,2,6561.9423828125,1.0,0.0,3,23.720983505249023,24.89565086364746
,,119.75630493164063,2,6614.1728515625,1.0,0.0,3,23.71989631652832,24.895689010620117
,,120.66244354248047,2,6652.65673828125,1.0,0.0,3,23.718809127807617,24.895729064941406
,,121.53574676513672,2,6689.82958984375,1.0,0.0,3,23.71772003173828,24.895769119262695
,,122.38390502929688,2,6756.38818359375,1.0,0.0,3,23.716629028320312,24.89580726623535
,,123.27681884765626,2,6799.50537109375,1.0,0.0,3,23.715539932250977,24.89584732055664
,,124.16943054199218,2,6790.7880859375,1.0,0.0,3,23.714452743530273,24.89588737487793
,,124.92919006347657,2,6897.49755859375,1.0,0.0,3,23.713363647460938,24.895925521850586
,,125.73231811523438,2,6939.2265625,1.0,0.0,3,23.7122745513916,24.895965576171875
,,126.5971893310547,2,6965.29443359375,1.0,0.0,3,23.7111873626709,24.896005630493164
,,127.31184997558594,2,7077.28515625,1.0,0.0,3,23.710098266601562,24.896045684814453
,,128.24203491210938,2,7024.46240234375,1.0,0.0,3,23.709009170532227,24.89608383178711
,,129.06474609375002,2,7110.57373046875,1.0,0.0,3,23.707738876342773,24.896129608154297
,,129.86183166503906,2,7170.99951171875,1.0,0.0,3,23.70664405822754,24.896169662475586
,,130.60552368164062,2,7229.59619140625,1.0,0.0,3,23.70555305480957,24.896209716796875
,,131.42942962646484,2,7228.13720703125,1.0,0.0,3,23.70446014404297,24.896249771118164
,,132.13628997802735,2,7300.55419921875,1.0,0.0,3,23.703369140625,24.89628791809082
,,132.9659637451172,2,7328.39892578125,1.0,0.0,3,23.70227813720703,24.89632797241211
,,133.73220520019532,2,7354.5302734375,1.0,0.0,3,23.701187133789062,24.8963680267334
,,134.43240509033203,2,7398.2939453125,1.0,0.0,3,23.700096130371094,24.896406173706055
,,135.08452606201172,2,7416.8330078125,1.0,0.0,3,23.699007034301758,24.896446228027344
,,135.5779769897461,2,7444.693359375,1.0,0.0,3,23.697921752929688,24.896486282348633
,,135.9448654174805,2,7454.7880859375,1.0,0.0,3,23.696836471557617,24.896526336669922
,,135.94611511230468,0,7085.1982421875,1.0,0.0,3,23.69574546813965,24.896564483642578
,,137.005046081543,3,6042.46875,1.0,0.0,3,23.694679260253906,24.896604537963867
,,137.64983367919922,3,6127.2392578125,1.0,0.0,3,23.69362449645996,24.896644592285156
