Driver,Tomaz Nunes
Vehicle,mx5 mx52016
Venue,charlotte 2018 2019 roval
Session,Practice
Session Date,02/08/2025
Session Time,13:07:56
Sample Rate,360,Hz
Session Duration,4.25,s

AirTemp,AirDensity,LapBestNLapLap,LFwearL,Alt,MemSoftPageFaultSec,LFtempM,LFpressure,RFodometer,AirPressure,Brake,Clutch,BrakeABSactive,TrackTempCrew,BrakeABScutPct,BrakeRaw,ClutchRaw,LFwearR,CarDistAhead,LRTiresAvailable,CarDistBehind,PlayerTrackSurfaceMaterial,ChanAvgLatency,RRTiresAvailable,LRTiresUsed,RearTireSetsAvailable,ChanClockSkew,CpuUsageFG,ChanLatency,LapDist,LapDeltaToSessionBestLap,ChanPartnerQuality,SteeringWheelAngleMax,LRcoldPressure,ChanQuality,SteeringWheelLimiter,LFtempL,LapDeltaToBestLap_OK,CpuUsageBG,LFTiresUsed,IsOnTrack,LRtempR,FastRepairAvailable,P2P_Count,DriverMarker,IsOnTrackCar,Engine0_RPM,dpFuelAddKg,LapBestNLapTime,EngineWarnings,EnterExitReset,FastRepairUsed,FogLevel,LFbrakeLinePress,FrameRate,LFtempCL,SessionFlags,FrontTireSetsAvailable,Gear,LFshockDefl,FrontTireSetsUsed,FuelLevel,LRpressure,RFcoldPressure,FuelLevelPct,RRcoldPressure,LFtempCR,FuelPress,FuelUsePerHour,GpuUsage,HandbrakeRaw,LRtempCM,LFTiresAvailable,LFcoldPressure,RFtempCR,ManualBoost,LFodometer,LFrideHeight,LFshockVel,LFspeed,LFtempCM,LFtempR,RightTireSetsUsed,LFwearM,LRbrakeLinePress,dpLRTireColdPress,RRpressure,LRodometer,LRrideHeight,YawRate,LRshockDefl,LRshockVel,LRspeed,LRtempCL,LRtempCR,TrackWetness,LRtempL,LapDeltaToBestLap,LRtempM,LRwearL,LRwearM,SteeringWheelPctTorque,LRwearR,Lap,TireRR_RumblePitch,LapBestLap,LapBestLapTime,PitOptRepairLeft,LapCompleted,LapCurrentLapTime,LapDeltaToSessionBestLap_OK,LapDeltaToBestLap_DD,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDeltaToSessionBestLap_DD,WaterLevel,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,Voltage,LapDeltaToSessionLastlLap_OK,LapDeltaToSessionOptimalLap,dpFuelAutoFillActive,PlayerCarPosition,PlayerCarClassPosition,PitSvRFP,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDistPct,SteeringWheelPctTorqueSignStops,RRshockVel,LapLasNLapSeq,LapLastLapTime,LapLastNLapTime,Roll,Lat,LatAccel,LeftTireSetsAvailable,RRtempM,LeftTireSetsUsed,SessionTime,PitRepairLeft,Lon,PlayerCarMyIncidentCount,LongAccel,ManifoldPress,ManualNoBoost,dpRRTireColdPress,MemPageFaultSec,OilLevel,OilPress,OilTemp,dcTriggerWindshieldWipers,SessionTimeOfDay,OnPitRoad,ShiftGrindRPM,P2P_Status,SteeringWheelUseLinear,PaceMode,PitSvFlags,PitSvLRP,PitSvFuel,PitSvLFP,RightTireSetsAvailable,PitSvRRP,PitSvTireCompound,Pitch,dpRRTireChange,PitchRate,PitsOpen,PlayerCarTeamIncidentCount,PitstopActive,PlayerCarClass,TireSetsAvailable,PlayerCarDriverIncidentCount,PlayerCarDryTireSetLimit,PlayerCarIdx,PlayerCarPowerAdjust,PlayerCarInPitStall,RFshockDefl,PlayerCarPitSvStatus,PlayerCarTowTime,PlayerCarWeightPenalty,PlayerFastRepairsUsed,SteeringWheelPctTorqueSign,PlayerIncidents,PlayerTireCompound,dpFastRepair,PlayerTrackSurface,RFwearR,Precipitation,PushToPass,PushToTalk,RFTiresAvailable,RFTiresUsed,RFbrakeLinePress,RFpressure,RFrideHeight,RFshockVel,RFspeed,RFtempCL,RFtempCM,RFtempL,RFtempM,RFtempR,RFwearL,RFwearM,RPM,RRTiresUsed,RRbrakeLinePress,RRodometer,RRrideHeight,RRshockDefl,RRspeed,RRtempCL,RRtempCM,WindVel,RRtempCR,RRtempL,RRtempR,RRwearL,dpLRTireChange,RRwearM,RRwearR,RearTireSetsUsed,RelativeHumidity,RollRate,dpFuelFill,SteeringWheelAngle,SessionJokerLapsRemain,SessionLapsRemain,SessionLapsRemainEx,SessionLapsTotal,SessionNum,SessionOnJokerLap,SessionState,SessionTick,SessionTimeRemain,SessionTimeTotal,SessionUniqueID,ShiftIndicatorPct,ShiftPowerPct,Shifter,Skies,SolarAltitude,SolarAzimuth,Speed,SteeringWheelMaxForceNm,SteeringWheelPctDamper,SteeringWheelPctIntensity,SteeringWheelPctSmoothing,SteeringWheelTorque,SteeringWheelTorque_ST,Throttle,ThrottleRaw,TireLF_RumblePitch,TireLR_RumblePitch,TireRF_RumblePitch,TireSetsUsed,TrackTemp,VelocityX,VelocityY,VelocityZ,VertAccel,WaterTemp,WeatherDeclaredWet,WindDir,Yaw,YawNorth,dcPitSpeedLimiterToggle,dcStarter,dcToggleWindshieldWipers,dpFuelAutoFillEnabled,dpLFTireChange,dpLFTireColdPress,dpRFTireChange,dpRFTireColdPress,dpWindshieldTearoff
30.8321,1.14425,0,99.3127,206.248,0,36.7451,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.18409,1,1,1,0,51.6917,0.2,242.789,0,100,17.2786,206.843,99.7654,0,36.7324,0,16.2333,1,1,36.7375,0,0,0,1,1574.58,44.9867,0,16,1,0,0,96.2268,69.8302,42.9419,268763136,1,0,0.138664,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.1628,0,45.8949,1,206.843,38.5048,0,0,0.116784,9.50205e-05,0.00216437,43.4166,36.7458,1,99.3006,50.8689,206.843,206.843,0,0.12153,5.08534e-05,0.143337,-0.000390746,3.34851e-05,43.4596,46.5959,1,36.7341,0,36.7375,99.1916,98.773,32.1597,98.7563,2,0,-1,-1,0,1,236.291,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.6131,0.000211694,0,-1,0,0.0130027,35.3507252589295,0.0130525,1,36.7384,1,1077.55274115623,0,-80.6852869704116,6,0.0105295,0.50407,0,206.843,0,6.4,3.04514,77.0143,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.0099559,0,0.000151055,1,6,0,74,1,6,0,0,0,1,0.13978,0,0,0,0,-32.1597,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115816,0.000345434,0.00243737,41.2626,38.9742,36.7456,36.7456,36.7381,99.7083,99.9531,1574.58,1,50.8689,0,0.116099,0.15104,4.91753e-05,44.7811,42.5195,0.939445,38.8502,36.7384,36.7354,99.1525,0,99.3217,99.9278,1,32.7069,0.000344882,0,0.141485,0,32767,32767,32767,0,0,4,41188,2522.46392551043,3600,1,100,0,0,2,1.16091,2.3259,9.35819e-05,18.4382,0,50,0,-5.92965,-5.76234,0,0,0,0,0,1,45,1.34511e-05,9.24219e-05,-9.29055e-05,0.999806,77.0125,0,4.86044,0.00316613,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.745,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184105,1,1,1,0,51.6832,0.2,242.789,0,100,17.2786,206.843,99.8023,0,36.7322,0,16.2666,1,1,36.7374,0,0,0,1,1575.71,44.9867,0,16,1,0,0,96.2268,69.8309,42.9419,268763136,1,0,0.138664,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.1431,0,45.8949,1,206.843,38.5048,0,0,0.116783,9.89292e-05,0.00195493,43.4166,36.7457,1,99.3006,50.8689,206.843,206.843,0,0.121531,5.52233e-05,0.143337,-0.000372862,2.78168e-05,43.4596,46.5959,1,36.734,0,36.7374,99.1916,98.773,32.141,98.7563,2,0,-1,-1,0,1,236.294,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.6069,0.000199644,0,-1,0,0.0130036,35.3507252589295,0.0130505,1,36.7383,1,1077.55551893401,0,-80.6852869704116,6,0.00938963,0.501666,0,206.843,0,6.4,3.04556,77.0143,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995555,0,0.000144341,1,6,0,74,1,6,0,0,0,1,0.139781,0,0,0,0,-32.141,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115815,0.000336992,0.0024774,41.2626,38.9742,36.7455,36.7455,36.738,99.7083,99.9531,1575.71,1,50.8689,0,0.116098,0.15104,4.40641e-05,44.7811,42.5195,0.939425,38.8502,36.7383,36.7353,99.1525,0,99.3217,99.9278,1,32.7069,0.000328854,0,0.142681,0,32767,32767,32767,0,0,4,41188,2522.46114773266,3600,1,100,0,0,2,1.16091,2.3259,9.48187e-05,18.4382,0,50,0,-5.92621,-5.80881,0,0,0,0,0,1,45,1.09336e-05,9.389e-05,-9.42723e-05,0.999812,77.0125,0,4.86045,0.00316627,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7448,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.18412,1,1,1,0,51.6746,0.2,242.789,0,100,17.2786,206.843,99.8393,0,36.7321,0,16.3,1,1,36.7373,0,0,0,1,1576.85,44.9867,0,16,1,0,0,96.2268,69.8317,42.9419,268763136,1,0,0.138664,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.1234,0,45.8949,1,206.843,38.5048,0,0,0.116783,0.000102838,0.00174548,43.4166,36.7455,1,99.3006,50.8689,206.843,206.843,0,0.121531,5.95932e-05,0.143336,-0.000354979,2.21486e-05,43.4596,46.5959,1,36.7338,0,36.7373,99.1916,98.773,32.1223,98.7563,2,0,-1,-1,0,1,236.296,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.6008,0.000187595,0,-1,0,0.0130044,35.3507252589295,0.0130485,1,36.7381,1,1077.55829671179,0,-80.6852869704116,6,0.00824979,0.499262,0,206.843,0,6.4,3.04598,77.0144,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995521,0,0.000137627,1,6,0,74,1,6,0,0,0,1,0.139782,0,0,0,0,-32.1223,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115814,0.00032855,0.00251743,41.2626,38.9742,36.7454,36.7454,36.7378,99.7083,99.9531,1576.85,1,50.8689,0,0.116098,0.151041,3.8953e-05,44.7811,42.5195,0.939405,38.8502,36.7381,36.7352,99.1525,0,99.3217,99.9278,1,32.7069,0.000312826,0,0.143876,0,32767,32767,32767,0,0,4,41188,2522.45836995488,3600,1,100,0,0,2,1.16091,2.3259,9.60555e-05,18.4382,0,50,0,-5.92277,-5.88547,0,0,0,0,0,1,45,8.41613e-06,9.53581e-05,-9.56391e-05,0.999818,77.0126,0,4.86047,0.00316642,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7447,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184134,1,1,1,0,51.6661,0.2,242.789,0,100,17.2786,206.843,99.8762,0,36.7319,0,16.3333,1,1,36.7371,0,0,0,1,1577.99,44.9867,0,16,1,0,0,96.2268,69.8324,42.9419,268763136,1,0,0.138664,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.1037,0,45.8949,1,206.843,38.5048,0,0,0.116783,0.000106747,0.00153604,43.4166,36.7454,1,99.3006,50.8689,206.843,206.843,0,0.121531,6.39631e-05,0.143335,-0.000337095,1.64804e-05,43.4596,46.5959,1,36.7337,0,36.7371,99.1916,98.773,32.1037,98.7563,2,0,-1,-1,0,1,236.299,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.5946,0.000175546,0,-1,0,0.0130052,35.3507252589295,0.0130465,1,36.738,1,1077.56107448957,0,-80.6852869704116,6,0.00710996,0.496858,0,206.843,0,6.4,3.0464,77.0145,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995486,0,0.000130913,1,6,0,74,1,6,0,0,0,1,0.139783,0,0,0,0,-32.1037,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115813,0.000320108,0.00255746,41.2626,38.9742,36.7452,36.7452,36.7377,99.7083,99.9531,1577.99,1,50.8689,0,0.116097,0.151041,3.38418e-05,44.7811,42.5195,0.939386,38.8502,36.738,36.735,99.1525,0,99.3217,99.9278,1,32.7069,0.000296798,0,0.145072,0,32767,32767,32767,0,0,4,41188,2522.4555921771,3600,1,100,0,0,2,1.16091,2.3259,9.72923e-05,18.4382,0,50,0,-5.91933,-5.91653,0,0,0,0,0,1,45,5.89862e-06,9.68261e-05,-9.70059e-05,0.999824,77.0126,0,4.86048,0.00316656,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7446,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184149,1,1,1,0,51.6576,0.2,242.789,0,100,17.2786,206.843,99.9132,0,36.7318,0,16.3666,1,1,36.737,0,0,0,1,1579.13,44.9867,0,16,1,0,0,96.2268,69.8331,42.9419,268763136,1,0,0.138664,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.084,0,45.8949,1,206.843,38.5048,0,0,0.116783,0.000110655,0.0013266,43.4166,36.7453,1,99.3006,50.8689,206.843,206.843,0,0.121532,6.8333e-05,0.143334,-0.000319212,1.08122e-05,43.4596,46.5959,1,36.7336,0,36.737,99.1916,98.773,32.085,98.7563,2,0,-1,-1,0,1,236.302,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.5884,0.000163497,0,-1,0,0.0130061,35.3507252589295,0.0130446,1,36.7378,1,1077.56385226734,0,-80.6852869704116,6,0.00597012,0.494454,0,206.843,0,6.4,3.04682,77.0146,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995451,0,0.000124199,1,6,0,74,1,6,0,0,0,1,0.139784,0,0,0,0,-32.085,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115812,0.000311666,0.00259749,41.2626,38.9742,36.7451,36.7451,36.7375,99.7083,99.9531,1579.12,1,50.8689,0,0.116097,0.151042,2.87306e-05,44.7811,42.5195,0.939366,38.8502,36.7379,36.7349,99.1525,0,99.3217,99.9278,1,32.7069,0.00028077,0,0.146267,0,32767,32767,32767,0,0,4,41188,2522.45281439932,3600,1,100,0,0,2,1.16091,2.3259,9.85292e-05,18.4382,0,50,0,-5.91589,-5.93309,0,0,0,0,0,1,45,3.38112e-06,9.82942e-05,-9.83727e-05,0.99983,77.0127,0,4.8605,0.0031667,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7444,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184164,1,1,1,0,51.6491,0.2,242.789,0,100,17.2786,206.843,99.9501,0,36.7317,0,16.4,1,1,36.7368,0,0,0,1,1580.26,44.9867,0,16,1,0,0,96.2268,69.8338,42.9419,268763136,1,0,0.138665,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.0643,0,45.8949,1,206.843,38.5048,0,0,0.116783,0.000114564,0.00111716,43.4166,36.7451,1,99.3006,50.8689,206.843,206.843,0,0.121532,7.27029e-05,0.143333,-0.000301328,5.14395e-06,43.4596,46.5959,1,36.7334,0,36.7368,99.1916,98.773,32.0664,98.7563,2,0,-1,-1,0,1,236.305,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.5822,0.000151448,0,-1,0,0.0130069,35.3507252589295,0.0130426,1,36.7377,1,1077.56663004512,0,-80.6852869704116,6,0.00483029,0.49205,0,206.843,0,6.4,3.04724,77.0147,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995416,0,0.000117485,1,6,0,74,1,6,0,0,0,1,0.139785,0,0,0,0,-32.0664,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115811,0.000303224,0.00263752,41.2626,38.9742,36.7449,36.7449,36.7374,99.7083,99.9531,1580.26,1,50.8689,0,0.116096,0.151043,2.36194e-05,44.7811,42.5195,0.939346,38.8502,36.7377,36.7347,99.1525,0,99.3217,99.9278,1,32.7069,0.000264742,0,0.147463,0,32767,32767,32767,0,0,4,41189,2522.45003662154,3600,1,100,0,0,2,1.16091,2.3259,9.9766e-05,18.4382,0,50,0,-5.91245,-5.80947,0,0,0,0,0,1,45,8.6361e-07,9.97622e-05,-9.97395e-05,0.999836,77.0127,0,4.86051,0.00316684,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7443,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184164,1,1,1,0,51.6982,0.2,242.789,0,100,17.2786,206.843,99.9316,0,36.7315,0,16.4,1,1,36.7367,0,0,0,1,1581.18,44.9867,0,16,1,0,0,96.2268,69.8142,42.9419,268763136,1,0,0.138665,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.0517,0,45.8949,1,206.843,38.5048,0,0,0.116782,0.000104371,0.00137274,43.4166,36.745,1,99.3006,50.8689,206.843,206.843,0,0.121533,8.98063e-05,0.143332,-0.000282256,7.31236e-06,43.4596,46.5959,1,36.7333,0,36.7367,99.1916,98.773,32.083,98.7563,2,0,-1,-1,0,1,236.307,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.5877,0.000151717,0,-1,0,0.0130076,35.3507252589295,0.0130092,1,36.7376,1,1077.5694078229,0,-80.6852869704116,6,0.00590709,0.489808,0,206.843,0,6.4,3.04759,77.0148,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995386,0,0.000111795,1,6,0,74,1,6,0,0,0,1,0.139786,0,0,0,0,-32.083,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.11581,0.000289248,0.00255202,41.2626,38.9742,36.7448,36.7448,36.7373,99.7083,99.9531,1581.18,1,50.8689,0,0.116096,0.151043,2.68743e-05,44.7811,42.5195,0.939325,38.8502,36.7376,36.7346,99.1525,0,99.3217,99.9278,1,32.7069,0.000254996,0,0.148733,0,32767,32767,32767,0,0,4,41189,2522.44725884377,3600,1,100,0,0,2,1.16091,2.3259,0.000100515,18.4382,0,50,0,-5.91552,-5.80391,0,0,0,0,0,1,45,9.70389e-06,9.80092e-05,-0.000100495,0.99985,77.0128,0,4.86053,0.00316713,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7441,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184164,1,1,1,0,51.7472,0.2,242.789,0,100,17.2786,206.843,99.9132,0,36.7314,0,16.4,1,1,36.7366,0,0,0,1,1582.1,44.9867,0,16,1,0,0,96.2268,69.7946,42.9419,268763136,1,0,0.138665,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.039,0,45.8949,1,206.843,38.5048,0,0,0.116782,9.41776e-05,0.00162831,43.4166,36.7448,1,99.3006,50.8689,206.843,206.843,0,0.121533,0.00010691,0.143331,-0.000263184,9.48077e-06,43.4596,46.5959,1,36.7332,0,36.7366,99.1916,98.773,32.0996,98.7563,2,0,-1,-1,0,1,236.31,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.5932,0.000151986,0,-1,0,0.0130083,35.3507252589295,0.0129758,1,36.7374,1,1077.57218560068,0,-80.6852869704116,6,0.00698389,0.487565,0,206.843,0,6.4,3.04795,77.0149,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995356,0,0.000106106,1,6,0,74,1,6,0,0,0,1,0.139787,0,0,0,0,-32.0996,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115809,0.000275271,0.00246652,41.2626,38.9742,36.7446,36.7446,36.7371,99.7083,99.9531,1582.1,1,50.8689,0,0.116096,0.151043,3.01292e-05,44.7811,42.5195,0.939304,38.8502,36.7375,36.7345,99.1525,0,99.3217,99.9278,1,32.7069,0.000245251,0,0.150003,0,32767,32767,32767,0,0,4,41189,2522.44448106599,3600,1,100,0,0,2,1.16091,2.3259,0.000101264,18.4382,0,50,0,-5.91859,-5.86229,0,0,0,0,0,1,45,1.85442e-05,9.62562e-05,-0.000101251,0.999864,77.0128,0,4.86054,0.00316742,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.744,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184164,1,1,1,0,51.7963,0.2,242.789,0,100,17.2786,206.843,99.8947,0,36.7312,0,16.4,1,1,36.7364,0,0,0,1,1583.02,44.9867,0,16,1,0,0,96.2268,69.7749,42.9419,268763136,1,0,0.138666,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.0264,0,45.8949,1,206.843,38.5048,0,0,0.116782,8.39843e-05,0.00188389,43.4166,36.7447,1,99.3006,50.8689,206.843,206.843,0,0.121534,0.000124013,0.143331,-0.000244111,1.16492e-05,43.4596,46.5959,1,36.733,0,36.7364,99.1916,98.773,32.1163,98.7563,2,0,-1,-1,0,1,236.313,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.5987,0.000152256,0,-1,0,0.013009,35.3507252589295,0.0129425,1,36.7373,1,1077.57496337846,0,-80.6852869704116,6,0.00806069,0.485322,0,206.843,0,6.4,3.04831,77.015,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995327,0,0.000100416,1,6,0,74,1,6,0,0,0,1,0.139787,0,0,0,0,-32.1163,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115809,0.000261295,0.00238101,41.2626,38.9742,36.7445,36.7445,36.737,99.7083,99.9531,1583.02,1,50.8689,0,0.116095,0.151044,3.33841e-05,44.7811,42.5195,0.939283,38.8502,36.7373,36.7343,99.1525,0,99.3217,99.9278,1,32.7069,0.000235506,0,0.151273,0,32767,32767,32767,0,0,4,41189,2522.44170328821,3600,1,100,0,0,2,1.16091,2.3259,0.000102013,18.4382,0,50,0,-5.92166,-5.89866,0,0,0,0,0,1,45,2.73844e-05,9.45031e-05,-0.000102007,0.999878,77.0129,0,4.86056,0.00316771,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7438,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184164,1,1,1,0,51.8454,0.2,242.789,0,100,17.2786,206.843,99.8762,0,36.7311,0,16.4,1,1,36.7363,0,0,0,1,1583.94,44.9867,0,16,1,0,0,96.2268,69.7553,42.9419,268763136,1,0,0.138666,1,23.814,206.843,206.843,52.9357,206.843,44.0932,4,2.85274,82.0138,0,45.8949,1,206.843,38.5048,0,0,0.116782,7.3791e-05,0.00213947,43.4166,36.7445,1,99.3006,50.8689,206.843,206.843,0,0.121534,0.000141116,0.14333,-0.000225039,1.38176e-05,43.4596,46.5959,1,36.7329,0,36.7363,99.1916,98.773,32.1329,98.7563,2,0,-1,-1,0,1,236.316,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.6042,0.000152525,0,-1,0,0.0130098,35.3507252589295,0.0129091,1,36.7372,1,1077.57774115623,0,-80.6852869704116,6,0.00913749,0.483079,0,206.843,0,6.4,3.04866,77.0151,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995297,0,9.47263e-05,1,6,0,74,1,6,0,0,0,1,0.139788,0,0,0,0,-32.1329,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115808,0.000247319,0.00229551,41.2626,38.9742,36.7444,36.7444,36.7368,99.7083,99.9531,1583.94,1,50.8689,0,0.116095,0.151044,3.6639e-05,44.7811,42.5195,0.939262,38.8502,36.7372,36.7342,99.1525,0,99.3217,99.9278,1,32.7069,0.00022576,0,0.152543,0,32767,32767,32767,0,0,4,41189,2522.43892551043,3600,1,100,0,0,2,1.16091,2.3259,0.000102762,18.4382,0,50,0,-5.92473,-5.90417,0,0,0,0,0,1,45,3.62247e-05,9.27501e-05,-0.000102763,0.999892,77.0129,0,4.86057,0.003168,3.41868,0,0,0,0,0,206.843,0,206.843,0
30.8321,1.14425,0,99.3127,206.248,0,36.7437,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.184164,1,1,1,0,51.8945,0.2,242.789,0,100,17.2786,206.843,99.8577,0,36.7309,0,16.4,1,1,36.7362,0,0,0,1,1584.86,44.9867,0,16,1,0,0,96.2268,69.7357,42.9419,268763136,1,0,0.138666,1,23.814,206.843,206.843,52.9356,206.843,44.0932,4,2.85274,82.0012,0,45.8949,1,206.843,38.5048,0,0,0.116782,6.35977e-05,0.00239505,43.4166,36.7444,1,99.3006,50.8689,206.843,206.843,0,0.121534,0.00015822,0.143329,-0.000205967,1.5986e-05,43.4596,46.5959,1,36.7327,0,36.7362,99.1916,98.773,32.1496,98.7563,2,0,-1,-1,0,1,236.319,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-10.6097,0.000152794,0,-1,0,0.0130105,35.3507252589295,0.0128757,1,36.737,1,1077.58051893401,0,-80.6852869704116,6,0.0102143,0.480837,0,206.843,0,6.4,3.04902,77.0152,0,44277,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00995267,0,8.90366e-05,1,6,0,74,1,6,0,0,0,1,0.139789,0,0,0,0,-32.1496,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115807,0.000233342,0.00221,41.2626,38.9742,36.7442,36.7442,36.7367,99.7083,99.9531,1584.86,1,50.8689,0,0.116094,0.151045,3.98939e-05,44.7811,42.5195,0.939242,38.8502,36.737,36.734,99.1525,0,99.3217,99.9278,1,32.7069,0.000216015,0,0.153813,0,32767,32767,32767,0,0,4,41189,2522.43614773266,3600,1,100,0,0,2,1.16091,2.3259,0.000103511,18.4382,0,50,0,-5.9278,-5.91245,0,0,0,0,0,1,45,4.5065e-05,9.0997e-05,-0.000103519,0.999906,77.013,0,4.86058,0.00316829,3.41868,0,0,0,0,0,206.843,0,206.843,0
